idx,knowcode
25044,873201
25045,420202
25046,862101
25047,306301
25048,901101
25049,411103
25050,701501
25051,420202
25052,413101
25053,832101
25054,301105
25055,306501
25056,32101
25057,153106
25058,901201
25059,131203
25060,13204
25061,612401
25062,136002
25063,621202
25064,122101
25065,32501
25066,307501
25067,24404
25068,22202
25069,901101
25070,33201
25071,134302
25072,24404
25073,852301
25074,416304
25075,616201
25076,420301
25077,211101
25078,157101
25079,136001
25080,154102
25081,811601
25082,158402
25083,512301
25084,881201
25085,155103
25086,532201
25087,25201
25088,416105
25089,621901
25090,122105
25091,414303
25092,861101
25093,221301
25094,812902
25095,621901
25096,512102
25097,153104
25098,611001
25099,25401
25100,811501
25101,240101
25102,614001
25103,155305
25104,842101
25105,140201
25106,110101
25107,28301
25108,826401
25109,156101
25110,159104
25111,417102
25112,140306
25113,817301
25114,140201
25115,821101
25116,884101
25117,301109
25118,826301
25119,835201
25120,612101
25121,29401
25122,214401
25123,303002
25124,512102
25125,831201
25126,29901
25127,702201
25128,307601
25129,26201
25130,33202
25131,221101
25132,28301
25133,121103
25134,24203
25135,301004
25136,816103
25137,13701
25138,882201
25139,16201
25140,23401
25141,152201
25142,511402
25143,541101
25144,155304
25145,864201
25146,110202
25147,884201
25148,13305
25149,884102
25150,221101
25151,705901
25152,812902
25153,11102
25154,872301
25155,301104
25156,13201
25157,25101
25158,622101
25159,121105
25160,812401
25161,155203
25162,521201
25163,615203
25164,24203
25165,16301
25166,25402
25167,214501
25168,884101
25169,133202
25170,612401
25171,621102
25172,511502
25173,812401
25174,904101
25175,411301
25176,701401
25177,521201
25178,110102
25179,413202
25180,884201
25181,306904
25182,812402
25183,812102
25184,862201
25185,153101
25186,415503
25187,222001
25188,414401
25189,134201
25190,24203
25191,214301
25192,420402
25193,541301
25194,131202
25195,622304
25196,306903
25197,154102
25198,232101
25199,31401
25200,415404
25201,885101
25202,29401
25203,140502
25204,221301
25205,222001
25206,702101
25207,413202
25208,523001
25209,159103
25210,904201
25211,214102
25212,157201
25213,835101
25214,621403
25215,211101
25216,853201
25217,24301
25218,306501
25219,541301
25220,862101
25221,871201
25222,415202
25223,28203
25224,215101
25225,214101
25226,307501
25227,825201
25228,512102
25229,140206
25230,140305
25231,121105
25232,413202
25233,250301
25234,140304
25235,134201
25236,523001
25237,420901
25238,24404
25239,701601
25240,851201
25241,221201
25242,512101
25243,816103
25244,26301
25245,140503
25246,33201
25247,151108
25248,13501
25249,531601
25250,615601
25251,622304
25252,852401
25253,25101
25254,521304
25255,416102
25256,811301
25257,420101
25258,28401
25259,832201
25260,301107
25261,155303
25262,811301
25263,541301
25264,131203
25265,13501
25266,816103
25267,411103
25268,416105
25269,25402
25270,703101
25271,26101
25272,831301
25273,13305
25274,151102
25275,811201
25276,232101
25277,511101
25278,33202
25279,417102
25280,702601
25281,301105
25282,416101
25283,231102
25284,110104
25285,13501
25286,561601
25287,157201
25288,110202
25289,821201
25290,411103
25291,306901
25292,615501
25293,26101
25294,511201
25295,32201
25296,623002
25297,852401
25298,705201
25299,32501
25300,13305
25301,155102
25302,841101
25303,154101
25304,132002
25305,250201
25306,13305
25307,13204
25308,159104
25309,306401
25310,131202
25311,301004
25312,306701
25313,411201
25314,702601
25315,811901
25316,885902
25317,306701
25318,613001
25319,231401
25320,153101
25321,301110
25322,702701
25323,140204
25324,817201
25325,25201
25326,812101
25327,306903
25328,871101
25329,873301
25330,24404
25331,816103
25332,154101
25333,853101
25334,153101
25335,414702
25336,301108
25337,221201
25338,411103
25339,901201
25340,214301
25341,523001
25342,134302
25343,214301
25344,221301
25345,522101
25346,155306
25347,212901
25348,411301
25349,215101
25350,615701
25351,532301
25352,134201
25353,842101
25354,817201
25355,561501
25356,511101
25357,33202
25358,13305
25359,624301
25360,28401
25361,301106
25362,826901
25363,701601
25364,705101
25365,624101
25366,33201
25367,815001
25368,411301
25369,411202
25370,307301
25371,531401
25372,884102
25373,303002
25374,623002
25375,521304
25376,701601
25377,416202
25378,156201
25379,155306
25380,902201
25381,883101
25382,884102
25383,214201
25384,852401
25385,133301
25386,121104
25387,812301
25388,136001
25389,811501
25390,615401
25391,140304
25392,420301
25393,158501
25394,134101
25395,122102
25396,561501
25397,110202
25398,414703
25399,13201
25400,222001
25401,702201
25402,852301
25403,231201
25404,307101
25405,156101
25406,110101
25407,214101
25408,301107
25409,305001
25410,158501
25411,622201
25412,885902
25413,902201
25414,612401
25415,140306
25416,511101
25417,153202
25418,28204
25419,704001
25420,151101
25421,110104
25422,414703
25423,23101
25424,211201
25425,704001
25426,28202
25427,133201
25428,131203
25429,12101
25430,13305
25431,826101
25432,13203
25433,22103
25434,153104
25435,701602
25436,306101
25437,420901
25438,835201
25439,615101
25440,14201
25441,531601
25442,411301
25443,512301
25444,29401
25445,550201
25446,214201
25447,212201
25448,134303
25449,531101
25450,122104
25451,872201
25452,140304
25453,702502
25454,13701
25455,307601
25456,155303
25457,152201
25458,140601
25459,413201
25460,232901
25461,28301
25462,702701
25463,231401
25464,306903
25465,873401
25466,414901
25467,414501
25468,212201
25469,420901
25470,131202
25471,140305
25472,823101
25473,214102
25474,623002
25475,33201
25476,250201
25477,301106
25478,615203
25479,131202
25480,154104
25481,306601
25482,541301
25483,532301
25484,703201
25485,521304
25486,816103
25487,511402
25488,411103
25489,301109
25490,415202
25491,521304
25492,153101
25493,122102
25494,542001
25495,28101
25496,155303
25497,414301
25498,152201
25499,212101
25500,511101
25501,155102
25502,885902
25503,834001
25504,703101
25505,31302
25506,31401
25507,414501
25508,411103
25509,621301
25510,152201
25511,812402
25512,214501
25513,884102
25514,863301
25515,222001
25516,414601
25517,13701
25518,561401
25519,13203
25520,812102
25521,13401
25522,615501
25523,831301
25524,158201
25525,232101
25526,852201
25527,16101
25528,550101
25529,621402
25530,863301
25531,222001
25532,701601
25533,817201
25534,25301
25535,33201
25536,615501
25537,12101
25538,140306
25539,521304
25540,826201
25541,13202
25542,417102
25543,414902
25544,28401
25545,23403
25546,511402
25547,122104
25548,303002
25549,411106
25550,301113
25551,135001
25552,863301
25553,815001
25554,121101
25555,826902
25556,621203
25557,826901
25558,885201
25559,140301
25560,24402
25561,11102
25562,155301
25563,414901
25564,23401
25565,307501
25566,821201
25567,884201
25568,522201
25569,158501
25570,13204
25571,24301
25572,420402
25573,14103
25574,153104
25575,212301
25576,154103
25577,13501
25578,305001
25579,136001
25580,811401
25581,154103
25582,122301
25583,240101
25584,411201
25585,13203
25586,883201
25587,812402
25588,121101
25589,306502
25590,306903
25591,417201
25592,12402
25593,624101
25594,134101
25595,615701
25596,903101
25597,811601
25598,140207
25599,240101
25600,28302
25601,615301
25602,31102
25603,212301
25604,706001
25605,136001
25606,214201
25607,420402
25608,834001
25609,511302
25610,852401
25611,414501
25612,14103
25613,904201
25614,25201
25615,307101
25616,31401
25617,151108
25618,153202
25619,524001
25620,155306
25621,831301
25622,411102
25623,306501
25624,231101
25625,541301
25626,414601
25627,831301
25628,13201
25629,871201
25630,140206
25631,29204
25632,306903
25633,24404
25634,615601
25635,132002
25636,511402
25637,155304
25638,24203
25639,812402
25640,14301
25641,701101
25642,615301
25643,531401
25644,26301
25645,413101
25646,134201
25647,140101
25648,134103
25649,306903
25650,541101
25651,622101
25652,140306
25653,871101
25654,153105
25655,154103
25656,155303
25657,702301
25658,852301
25659,122201
25660,22202
25661,121201
25662,415502
25663,416204
25664,621201
25665,414401
25666,824101
25667,135001
25668,303001
25669,706001
25670,140207
25671,816103
25672,561601
25673,864101
25674,414901
25675,250301
25676,901101
25677,32501
25678,414601
25679,531301
25680,904101
25681,413202
25682,885902
25683,826201
25684,13902
25685,416202
25686,307301
25687,702601
25688,28101
25689,823101
25690,158402
25691,16301
25692,852401
25693,413202
25694,512301
25695,512301
25696,884201
25697,307301
25698,231101
25699,154101
25700,153105
25701,153101
25702,415101
25703,306501
25704,155305
25705,524001
25706,621101
25707,420202
25708,132004
25709,511402
25710,873201
25711,304003
25712,304003
25713,23101
25714,811201
25715,411106
25716,411103
25717,512101
25718,28301
25719,412001
25720,140206
25721,211201
25722,511302
25723,833001
25724,901201
25725,11102
25726,414703
25727,531501
25728,24402
25729,901101
25730,301103
25731,621203
25732,413201
25733,882101
25734,140306
25735,511501
25736,306201
25737,13201
25738,873401
25739,211101
25740,615401
25741,140204
25742,521304
25743,815001
25744,301103
25745,140601
25746,140101
25747,872301
25748,702301
25749,24404
25750,831201
25751,511201
25752,159103
25753,414102
25754,23301
25755,811401
25756,214101
25757,221201
25758,13305
25759,240102
25760,706001
25761,522202
25762,512101
25763,411103
25764,28101
25765,615501
25766,871101
25767,153202
25768,301401
25769,414901
25770,301109
25771,901201
25772,211101
25773,617101
25774,25402
25775,415404
25776,842201
25777,154104
25778,615203
25779,416302
25780,411103
25781,413102
25782,550101
25783,140101
25784,303002
25785,32501
25786,811301
25787,134302
25788,25402
25789,415201
25790,222001
25791,212201
25792,413101
25793,864301
25794,13202
25795,511501
25796,511401
25797,531301
25798,561101
25799,414401
25800,615101
25801,511302
25802,615301
25803,131202
25804,13203
25805,221301
25806,812401
25807,14201
25808,817201
25809,621101
25810,306901
25811,301401
25812,531201
25813,158401
25814,151102
25815,623002
25816,24404
25817,420202
25818,306903
25819,303001
25820,882201
25821,417102
25822,307301
25823,831301
25824,511101
25825,822101
25826,121102
25827,416203
25828,307301
25829,110101
25830,22201
25831,110203
25832,885902
25833,23402
25834,134301
25835,155302
25836,153102
25837,214102
25838,412001
25839,621101
25840,110101
25841,13204
25842,155103
25843,122102
25844,521304
25845,862201
25846,531301
25847,420402
25848,703201
25849,306601
25850,821201
25851,611001
25852,21001
25853,621203
25854,306101
25855,13601
25856,306902
25857,304003
25858,134301
25859,863301
25860,26201
25861,155303
25862,13201
25863,13305
25864,705902
25865,531301
25866,13901
25867,12301
25868,155501
25869,28402
25870,215101
25871,414601
25872,154102
25873,153203
25874,703101
25875,28301
25876,303002
25877,416301
25878,133205
25879,155301
25880,231101
25881,842301
25882,140503
25883,885902
25884,31301
25885,13203
25886,621403
25887,301201
25888,416303
25889,154102
25890,22202
25891,623002
25892,13204
25893,25301
25894,232901
25895,862101
25896,26401
25897,823301
25898,301112
25899,306101
25900,521304
25901,902101
25902,211101
25903,13305
25904,702501
25905,306903
25906,702502
25907,222001
25908,902101
25909,814001
25910,16101
25911,29904
25912,872301
25913,24404
25914,901401
25915,612401
25916,826902
25917,550201
25918,31301
25919,27101
25920,32101
25921,23301
25922,831101
25923,213001
25924,703201
25925,701602
25926,883201
25927,417102
25928,134201
25929,212101
25930,301105
25931,851101
25932,902201
25933,29204
25934,154104
25935,28101
25936,521201
25937,158501
25938,615501
25939,885101
25940,414902
25941,131203
25942,33202
25943,624401
25944,613001
25945,812901
25946,13501
25947,872201
25948,158201
25949,831201
25950,701401
25951,15101
25952,13203
25953,13401
25954,304003
25955,814001
25956,154102
25957,702501
25958,701401
25959,701601
25960,511301
25961,562401
25962,122101
25963,110105
25964,873401
25965,562101
25966,862201
25967,14103
25968,222001
25969,414703
25970,13201
25971,221101
25972,615501
25973,156201
25974,13305
25975,122101
25976,702201
25977,831101
25978,411106
25979,864201
25980,414501
25981,532401
25982,25402
25983,416202
25984,211101
25985,831301
25986,862301
25987,306601
25988,411301
25989,153104
25990,415301
25991,301112
25992,24404
25993,522201
25994,842201
25995,531601
25996,153201
25997,135001
25998,412001
25999,133301
26000,824101
26001,817201
26002,812102
26003,521201
26004,214201
26005,155203
26006,511302
26007,416102
26008,28301
26009,614001
26010,416101
26011,621401
26012,873201
26013,33202
26014,13305
26015,812102
26016,621401
26017,250201
26018,885201
26019,152201
26020,884102
26021,411103
26022,420401
26023,13701
26024,414703
26025,864301
26026,158501
26027,231401
26028,511302
26029,414703
26030,561101
26031,158401
26032,813101
26033,231102
26034,306903
26035,621401
26036,13204
26037,541301
26038,16201
26039,541301
26040,307501
26041,812902
26042,301004
26043,231101
26044,25201
26045,214102
26046,13305
26047,140305
26048,414501
26049,250201
26050,153106
26051,140207
26052,221301
26053,110203
26054,131202
26055,31301
26056,306201
26057,816103
26058,301301
26059,825201
26060,13401
26061,411103
26062,904101
26063,531501
26064,151102
26065,140205
26066,702101
26067,22202
26068,151107
26069,13203
26070,140304
26071,221401
26072,31101
26073,701401
26074,826901
26075,851201
26076,412002
26077,864301
26078,140306
26079,26201
26080,215105
26081,532201
26082,413202
26083,121201
26084,901201
26085,12401
26086,621301
26087,25101
26088,140601
26089,862301
26090,13701
26091,31101
26092,140101
26093,131101
26094,616101
26095,31201
26096,28203
26097,301401
26098,301401
26099,25401
26100,306502
26101,836001
26102,885901
26103,561201
26104,511502
26105,863401
26106,411103
26107,301004
26108,24203
26109,152101
26110,864101
26111,836001
26112,140101
26113,811901
26114,16101
26115,812201
26116,213001
26117,621101
26118,28101
26119,151105
26120,812402
26121,306201
26122,33202
26123,904201
26124,140305
26125,214201
26126,420901
26127,524001
26128,29202
26129,140101
26130,140601
26131,414102
26132,215101
26133,140305
26134,29902
26135,873101
26136,301111
26137,211101
26138,414703
26139,901301
26140,212301
26141,521201
26142,851201
26143,301004
26144,12401
26145,873201
26146,214101
26147,420403
26148,550101
26149,414303
26150,250201
26151,11102
26152,23301
26153,24404
26154,521303
26155,885201
26156,614001
26157,622101
26158,550201
26159,301105
26160,831101
26161,811101
26162,823301
26163,24404
26164,212101
26165,221301
26166,812301
26167,416301
26168,158201
26169,303002
26170,154104
26171,13203
26172,532401
26173,153104
26174,414901
26175,26201
26176,615501
26177,615203
26178,615301
26179,621203
26180,511502
26181,420201
26182,240201
26183,131201
26184,414601
26185,153301
26186,412001
26187,154201
26188,416201
26189,25401
26190,615203
26191,222001
26192,153202
26193,307401
26194,416203
26195,811301
26196,301201
26197,110104
26198,611001
26199,155106
26200,121104
26201,306902
26202,122101
26203,411102
26204,151108
26205,302001
26206,307301
26207,153104
26208,306903
26209,29401
26210,307601
26211,861101
26212,812102
26213,621901
26214,153102
26215,306101
26216,826401
26217,153105
26218,415301
26219,301106
26220,624401
26221,871201
26222,531301
26223,417102
26224,301104
26225,212101
26226,842201
26227,27201
26228,511501
26229,826401
26230,851201
26231,414303
26232,851101
26233,151201
26234,136001
26235,885901
26236,28204
26237,301105
26238,301112
26239,622201
26240,232901
26241,212101
26242,861101
26243,511502
26244,852401
26245,615301
26246,33202
26247,904101
26248,550201
26249,155102
26250,414201
26251,26401
26252,415404
26253,702201
26254,121104
26255,152101
26256,512101
26257,831101
26258,702601
26259,873101
26260,883201
26261,13401
26262,33201
26263,221301
26264,152201
26265,24404
26266,29203
26267,615101
26268,13305
26269,842301
26270,701601
26271,307601
26272,416102
26273,122104
26274,14201
26275,615203
26276,415404
26277,851101
26278,420101
26279,412003
26280,816103
26281,615601
26282,701701
26283,615301
26284,621201
26285,29203
26286,826902
26287,812902
26288,834001
26289,615203
26290,861101
26291,136002
26292,158501
26293,811601
26294,415201
26295,812402
26296,861101
26297,152201
26298,152101
26299,415503
26300,29902
26301,26401
26302,213001
26303,612401
26304,306101
26305,524001
26306,25201
26307,301106
26308,13305
26309,24203
26310,873201
26311,131101
26312,416103
26313,864101
26314,155302
26315,153104
26316,561301
26317,420101
26318,863301
26319,613001
26320,32101
26321,415404
26322,214102
26323,511402
26324,25402
26325,615203
26326,133202
26327,622101
26328,615301
26329,301301
26330,221101
26331,11102
26332,615203
26333,862101
26334,155304
26335,31302
26336,864301
26337,702301
26338,22103
26339,31302
26340,851201
26341,231101
26342,131202
26343,702701
26344,615701
26345,152201
26346,231401
26347,826301
26348,842201
26349,521101
26350,883201
26351,611001
26352,121201
26353,415101
26354,140602
26355,420202
26356,110105
26357,622201
26358,415404
26359,221101
26360,153105
26361,140206
26362,816103
26363,816103
26364,133202
26365,16101
26366,852401
26367,541201
26368,624201
26369,705201
26370,222001
26371,621403
26372,212301
26373,702701
26374,306101
26375,512101
26376,301401
26377,151107
26378,140306
26379,420402
26380,822101
26381,861101
26382,13901
26383,16101
26384,811101
26385,29201
26386,862201
26387,863401
26388,121101
26389,615301
26390,13901
26391,155302
26392,624201
26393,420202
26394,550201
26395,133201
26396,13201
26397,13204
26398,140205
26399,901301
26400,885201
26401,212301
26402,134301
26403,873301
26404,158402
26405,883201
26406,134303
26407,411103
26408,306701
26409,306501
26410,414502
26411,152101
26412,812102
26413,153104
26414,132004
26415,134302
26416,212901
26417,155301
26418,11102
26419,32301
26420,28204
26421,522202
26422,811201
26423,420201
26424,904201
26425,140401
26426,521201
26427,414201
26428,416104
26429,822101
26430,153203
26431,13305
26432,33202
26433,155102
26434,301109
26435,29501
26436,31301
26437,414201
26438,24404
26439,33202
26440,873201
26441,301004
26442,705201
26443,221301
26444,706001
26445,414503
26446,812902
26447,550201
26448,903101
26449,240102
26450,621203
26451,842301
26452,826902
26453,231101
26454,32101
26455,136002
26456,13204
26457,31302
26458,414401
26459,140501
26460,13203
26461,705201
26462,420402
26463,306901
26464,22103
26465,212101
26466,140206
26467,852301
26468,851201
26469,621201
26470,812401
26471,871201
26472,29904
26473,25402
26474,412003
26475,31201
26476,12402
26477,28401
26478,22202
26479,417102
26480,303002
26481,861101
26482,31101
26483,211101
26484,13401
26485,826901
26486,153202
26487,131101
26488,153104
26489,904101
26490,14103
26491,621403
26492,13203
26493,13201
26494,13202
26495,420101
26496,823301
26497,511402
26498,812201
26499,817201
26500,863101
26501,153105
26502,812402
26503,413102
26504,29204
26505,615601
26506,14201
26507,701601
26508,416901
26509,511401
26510,306502
26511,31403
26512,826201
26513,212901
26514,816103
26515,13401
26516,27201
26517,885201
26518,416304
26519,31102
26520,29203
26521,240102
26522,873401
26523,153104
26524,561301
26525,301111
26526,13901
26527,413101
26528,550101
26529,121104
26530,701501
26531,522202
26532,221101
26533,28204
26534,861101
26535,702701
26536,863101
26537,306101
26538,416101
26539,414302
26540,110104
26541,701701
26542,623001
26543,532201
26544,621402
26545,24203
26546,512301
26547,136001
26548,24402
26549,884102
26550,871201
26551,701201
26552,29901
26553,811201
26554,153202
26555,542001
26556,134101
26557,159104
26558,26401
26559,622101
26560,152101
26561,32401
26562,823101
26563,303001
26564,140304
26565,872201
26566,621203
26567,815001
26568,303001
26569,621203
26570,153102
26571,701501
26572,531501
26573,415404
26574,835101
26575,307601
26576,414303
26577,23403
26578,812102
26579,24402
26580,231301
26581,814001
26582,28402
26583,13305
26584,615601
26585,532401
26586,561401
26587,14201
26588,511101
26589,816103
26590,153301
26591,110102
26592,881101
26593,420101
26594,307601
26595,155401
26596,901401
26597,852301
26598,621201
26599,531201
26600,420403
26601,824101
26602,122101
26603,621301
26604,221401
26605,14103
26606,621401
26607,211101
26608,702301
26609,615203
26610,31403
26611,622101
26612,883201
26613,215101
26614,415404
26615,612401
26616,25401
26617,511402
26618,231101
26619,615601
26620,140204
26621,154101
26622,304003
26623,817201
26624,302001
26625,31403
26626,153104
26627,861101
26628,110102
26629,705901
26630,240101
26631,615203
26632,824101
26633,811601
26634,561301
26635,214301
26636,14103
26637,13203
26638,153301
26639,24404
26640,414201
26641,702701
26642,31401
26643,705201
26644,832101
26645,701101
26646,885101
26647,133301
26648,836001
26649,22201
26650,214102
26651,623001
26652,31401
26653,701701
26654,901301
26655,221101
26656,24101
26657,416202
26658,306601
26659,816103
26660,703101
26661,413202
26662,701101
26663,122104
26664,901201
26665,222001
26666,13901
26667,811301
26668,151105
26669,33201
26670,110102
26671,811101
26672,885101
26673,24404
26674,155304
26675,702701
26676,14201
26677,417201
26678,152201
26679,13202
26680,214101
26681,416901
26682,832101
26683,811501
26684,31401
26685,231101
26686,301105
26687,414703
26688,561501
26689,23401
26690,110104
26691,835101
26692,903101
26693,415404
26694,521303
26695,240101
26696,304003
26697,622101
26698,13305
26699,155306
26700,834001
26701,31101
26702,621402
26703,835101
26704,136002
26705,304003
26706,153103
26707,211101
26708,25402
26709,110104
26710,33202
26711,511201
26712,154104
26713,140501
26714,212901
26715,31102
26716,31403
26717,29904
26718,414703
26719,11102
26720,873101
26721,862201
26722,615301
26723,705201
26724,414902
26725,411104
26726,110104
26727,140204
26728,522202
26729,883101
26730,812402
26731,414102
26732,420403
26733,811201
26734,240101
26735,416201
26736,705902
26737,250201
26738,306101
26739,155106
26740,155301
26741,615203
26742,214201
26743,25201
26744,814001
26745,306901
26746,32302
26747,561401
26748,872301
26749,562401
26750,32302
26751,157201
26752,522202
26753,885201
26754,133201
26755,13401
26756,414303
26757,522201
26758,851101
26759,901101
26760,902101
26761,420202
26762,214201
26763,512101
26764,304003
26765,414503
26766,28401
26767,701601
26768,615203
26769,140601
26770,901401
26771,153103
26772,140201
26773,24203
26774,414303
26775,32302
26776,420201
26777,153106
26778,816103
26779,417201
26780,414303
26781,306101
26782,155306
26783,873101
26784,511402
26785,133202
26786,814001
26787,862201
26788,811901
26789,154102
26790,901301
26791,842201
26792,826401
26793,701301
26794,215101
26795,621403
26796,522201
26797,417102
26798,29902
26799,873501
26800,531501
26801,842201
26802,110104
26803,13401
26804,541101
26805,615203
26806,416204
26807,862201
26808,306502
26809,411103
26810,621401
26811,140201
26812,621403
26813,826201
26814,702501
26815,817201
26816,522202
26817,136002
26818,550201
26819,221101
26820,562401
26821,521304
26822,415404
26823,302001
26824,812102
26825,705201
26826,842101
26827,240102
26828,415404
26829,621402
26830,13305
26831,153106
26832,703101
26833,28402
26834,122301
26835,212301
26836,512101
26837,612401
26838,140602
26839,232101
26840,621402
26841,621403
26842,522202
26843,561301
26844,158401
26845,214102
26846,822101
26847,903101
26848,862201
26849,131203
26850,302001
26851,28301
26852,13305
26853,12402
26854,826902
26855,155301
26856,541201
26857,122102
26858,816103
26859,140204
26860,835101
26861,524001
26862,221102
26863,12402
26864,522201
26865,28201
26866,250301
26867,29203
26868,154103
26869,812901
26870,705902
26871,231102
26872,134302
26873,817201
26874,140601
26875,621403
26876,624401
26877,524001
26878,121103
26879,862101
26880,21001
26881,621301
26882,616101
26883,816103
26884,615203
26885,835201
26886,823101
26887,416204
26888,623001
26889,214201
26890,414701
26891,816103
26892,416204
26893,511501
26894,26401
26895,29201
26896,25201
26897,159103
26898,852401
26899,417102
26900,903101
26901,29204
26902,231102
26903,851201
26904,27201
26905,873301
26906,134303
26907,29904
26908,414401
26909,411103
26910,154101
26911,901301
26912,24404
26913,13203
26914,28401
26915,29904
26916,615301
26917,140207
26918,136001
26919,621301
26920,885101
26921,33202
26922,822101
26923,240201
26924,13305
26925,531501
26926,31401
26927,812201
26928,702301
26929,612401
26930,133301
26931,861101
26932,816103
26933,701501
26934,221101
26935,885902
26936,561201
26937,153105
26938,28302
26939,13204
26940,617101
26941,420202
26942,26201
26943,136001
26944,151107
26945,512101
26946,811301
26947,301004
26948,140503
26949,31403
26950,415503
26951,155301
26952,705902
26953,29201
26954,701201
26955,28401
26956,13401
26957,885101
26958,307301
26959,561301
26960,25201
26961,531301
26962,211201
26963,32302
26964,816103
26965,411106
26966,140306
26967,621901
26968,158201
26969,873201
26970,616101
26971,13901
26972,414701
26973,26201
26974,110203
26975,531501
26976,883101
26977,158402
26978,414401
26979,14201
26980,211101
26981,24404
26982,134301
26983,122102
26984,624201
26985,512102
26986,28401
26987,136001
26988,416101
26989,301004
26990,29203
26991,531501
26992,24301
26993,31301
26994,414701
26995,701201
26996,140503
26997,511402
26998,811101
26999,621401
27000,134303
27001,816103
27002,811501
27003,24301
27004,306902
27005,140206
27006,211101
27007,416901
27008,615203
27009,821201
27010,28401
27011,624201
27012,420202
27013,622201
27014,122104
27015,305001
27016,24404
27017,702201
27018,702401
27019,903101
27020,550201
27021,882301
27022,110203
27023,861301
27024,28101
27025,23403
27026,416203
27027,822101
27028,811101
27029,110102
27030,134101
27031,862101
27032,561101
27033,416202
27034,416401
27035,221101
27036,823301
27037,411103
27038,511402
27039,816103
27040,140304
27041,134302
27042,811101
27043,702201
27044,122103
27045,420301
27046,616201
27047,624301
27048,136002
27049,301103
27050,136001
27051,154101
27052,121101
27053,420202
27054,16101
27055,541101
27056,511301
27057,816103
27058,884102
27059,512101
27060,302001
27061,29904
27062,28202
27063,512102
27064,29902
27065,154102
27066,27101
27067,621301
27068,29902
27069,702401
27070,221101
27071,159103
27072,221101
27073,13305
27074,512102
27075,703201
27076,861301
27077,110202
27078,615101
27079,822101
27080,221102
27081,140206
27082,561301
27083,306101
27084,561101
27085,615203
27086,151105
27087,415101
27088,306101
27089,561201
27090,134101
27091,621901
27092,702201
27093,811901
27094,511201
27095,521304
27096,110103
27097,134301
27098,561201
27099,812102
27100,221102
27101,153301
27102,134103
27103,811101
27104,541201
27105,14103
27106,615203
27107,153202
27108,824101
27109,110103
27110,131203
27111,134303
27112,615203
27113,532301
27114,154102
27115,561201
27116,873201
27117,561201
27118,615301
27119,140401
27120,541201
27121,561201
27122,834001
27123,414102
27124,561201
27125,414102
27126,414102
27127,307501
27128,303002
27129,412001
27130,122105
27131,541201
27132,12101
27133,863101
27134,615601
27135,121104
27136,851101
27137,881101
27138,221201
27139,617101
27140,615701
27141,306903
27142,420301
27143,214301
27144,301103
27145,133302
27146,122102
27147,307101
27148,240201
27149,306701
27150,817301
27151,511201
27152,14201
27153,841201
27154,841101
27155,306301
27156,523001
27157,31401
27158,416701
27159,853201
27160,861101
27161,31301
27162,416701
27163,416701
27164,862201
27165,414703
27166,155103
27167,885902
27168,561501
27169,301112
27170,13601
27171,140204
27172,221201
27173,511201
27174,13601
27175,153105
27176,416204
27177,413201
27178,140101
27179,153105
27180,132002
27181,826301
27182,831201
27183,306201
27184,156201
27185,306201
27186,413101
27187,231501
27188,214101
27189,705101
27190,133202
27191,32101
27192,231201
27193,902101
27194,307401
27195,901201
27196,811601
27197,542001
27198,541301
27199,154102
27200,562101
27201,13203
27202,414301
27203,885101
27204,702401
27205,13101
27206,416401
27207,153301
27208,613001
27209,131202
27210,131202
27211,416103
27212,304003
27213,415202
27214,511401
27215,835201
27216,12201
27217,307301
27218,15201
27219,811201
27220,26201
27221,151102
27222,541201
27223,615401
27224,562301
27225,811101
27226,134201
27227,842301
27228,705901
27229,153101
27230,811601
27231,221201
27232,420301
27233,885101
27234,832101
27235,24404
27236,561601
27237,153104
27238,140205
27239,133901
27240,701501
27241,862301
27242,154101
27243,702502
27244,863201
27245,214301
27246,301107
27247,701602
27248,885101
27249,414701
27250,154103
27251,110202
27252,621301
27253,306902
27254,156101
27255,12301
27256,414701
27257,882101
27258,304003
27259,615601
27260,542001
27261,306501
27262,14103
27263,12301
27264,824101
27265,415502
27266,140301
27267,133201
27268,131101
27269,511101
27270,416201
27271,110201
27272,542001
27273,306903
27274,615501
27275,151107
27276,121101
27277,812401
27278,826401
27279,153202
27280,213001
27281,416201
27282,154201
27283,133201
27284,140201
27285,902101
27286,133202
27287,561101
27288,812301
27289,151102
27290,416401
27291,852401
27292,415504
27293,702401
27294,28301
27295,134401
27296,811201
27297,110203
27298,221201
27299,414703
27300,852401
27301,154101
27302,134201
27303,135001
27304,411102
27305,414501
27306,817201
27307,831101
27308,414201
27309,13305
27310,301105
27311,420402
27312,882301
27313,813101
27314,26101
27315,122106
27316,813201
27317,521303
27318,885101
27319,614001
27320,29201
27321,232101
27322,13204
27323,140502
27324,705101
27325,301103
27326,12402
27327,705902
27328,615701
27329,121101
27330,29904
27331,817301
27332,825201
27333,25201
27334,531601
27335,616101
27336,624201
27337,823301
27338,420101
27339,153201
27340,153104
27341,826301
27342,416204
27343,833001
27344,32201
27345,901201
27346,416201
27347,817301
27348,835201
27349,28202
27350,416204
27351,301101
27352,812102
27353,122102
27354,612201
27355,301112
27356,28202
27357,29101
27358,155106
27359,134303
27360,307101
27361,523001
27362,901201
27363,240102
27364,826201
27365,305001
27366,155203
27367,121201
27368,140401
27369,301109
27370,306502
27371,140501
27372,831301
27373,28203
27374,153104
27375,306501
